"paperId","authorid","Paper-Author","paperTitle","DocumentType","aggregationType","doi","url","ISSN1","ISSN2","ISBN","issue","volume","pageRange","coverDatePaper",year,"citationsPaper","ConferenceEdition","ConferenceName","CorrespondenceAddress","sourceID","sourceName","publisher","SJR","indexhJournal","authorName","AffiliationID","nameAffiliation","country","docNumberAuthor","citationsAuthor","hindexAuthor","pubBeginning","pubEnd"
"84923093512","43160907600","(P)84923093512-(A)43160907600","First record of the Pale-faced Bat Phylloderma stenops Peters, 1865 (Chiroptera: Phyllostomidae) in the province of Guayas, southwestern Ecuador","Article","Journal","10.15560/10.5.1218","https://api.elsevier.com/content/abstract/scopus_id/84923093512","1809127X","","","5","10","1218-1222","2014-01-01",2014,"2","","","Salas, J.A.; Gobierno Autónomo Descentralizado Provincial del Guayas-Dirección de Gestión Ambiental, Illingworth108 y Malecón Simón Bolívar, Ecuador","19700188151","Check List","Centro de Referencia em Informacao Ambiental Av. Romeu Tortima, 388, Barao Geraldo. Campinas, SP CEP 13084-791 checklistjournal@yahoo.com","0,321","16","Burneo S.","60072063","Pontificia Universidad Catolica del Ecuador","Ecuador","12","26",,"2010"," 2018"
"84874455185","49861960400","(P)84874455185-(A)49861960400","Three new taxa of meliosma (Sabiaceae) neotropical sabiaceae: Three new species and a new variety of meliosma","Article","Journal","10.3100/025.017.0208","https://api.elsevier.com/content/abstract/scopus_id/84874455185","10434534","","","2","17","283-293","2012-12-01",2012,"1","","","Ramos, E.; Universidade Estadual Paulista, Depto. de Botânica, Instituto de Biociências, Av. 24-A 1515, 13506-900, Rio Claro, São Paulo, Brazil; email: elianaramos.bio@gmail.com","19500157223","Harvard Papers in Botany",,"0,499","7","Ramos E.","60006028","UNESP-Universidade Estadual Paulista","Brazil","7","634",,"2011"," 2017"
"84943415983","53983547500","(P)84943415983-(A)53983547500","Plantaris muscle? ¿Músculo Plantar?","Article","Journal","10.4067/S0717-95022015000300050","https://api.elsevier.com/content/abstract/scopus_id/84943415983","07179502","07179367","","3","33","1126-1129","2015-01-01",2015,"0","","","Coello, R.C.; Universidad de GuayaquilEcuador","4500151504","International Journal of Morphology","Universidad de la Frontera wextcom@ufro.cl","0,207","20","Carvallo E.","60005881","Universidad Mayor","Chile","6","2",,"2011"," 2017"
"84927672887","53983547500","(P)84927672887-(A)53983547500","Fibular muscles longus, brevis… and minimum. Why not ? Músculos Fibulares Largo, Corto… y Mínimo. ¿Por qué no ?","Article","Journal","10.4067/S0717-95022015000100046","https://api.elsevier.com/content/abstract/scopus_id/84927672887","07179502","07179367","","1","33","291-294","2015-01-01",2015,"0","","","Carvallo, P.; Universidad Cat lica de Temuco, Manuel Montt 56, Chile","4500151504","International Journal of Morphology","Universidad de la Fronterawextcom@ufro.cl","0,207","20","Carvallo E.","60005881","Universidad Mayor","Chile","6","2",,"2011"," 2017"
"84939556541","53983547500","(P)84939556541-(A)53983547500","Segment II of the liver, left lateral segment or left lateral posterior segment? Segmento II del hígado ¿segmento lateral izquierdo o segmento posterior lateral izquierdo?","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84939556541","07179502","07179367","","2","33","433-435","2015-01-01",2015,"1","","","Carvallo Semler, E.; Universidad Mayor, Sede Temuco, Avda. Alemania 0281, Chile","4500151504","International Journal of Morphology","Universidad de la Frontera wextcom@ufro.cl","0,207","20","Carvallo E.","60005881","Universidad Mayor","Chile","6","2",,"2011"," 2017"
"84943415983","53983547500","(P)84943415983-(A)53983547500","Plantaris muscle? ¿Músculo Plantar?","Article","Journal","10.4067/S0717-95022015000300050","https://api.elsevier.com/content/abstract/scopus_id/84943415983","07179502","07179367","","3","33","1126-1129","2015-01-01",2015,"0","","","Coello, R.C.; Universidad de GuayaquilEcuador","4500151504","International Journal of Morphology","Universidad de la Frontera wextcom@ufro.cl","0,207","20","Carvallo E.","60012035","Universidad de la Frontera","Chile","6","2",,"2011"," 2017"
"84927672887","53983547500","(P)84927672887-(A)53983547500","Fibular muscles longus, brevis… and minimum. Why not ? Músculos Fibulares Largo, Corto… y Mínimo. ¿Por qué no ?","Article","Journal","10.4067/S0717-95022015000100046","https://api.elsevier.com/content/abstract/scopus_id/84927672887","07179502","07179367","","1","33","291-294","2015-01-01",2015,"0","","","Carvallo, P.; Universidad Cat lica de Temuco, Manuel Montt 56, Chile","4500151504","International Journal of Morphology","Universidad de la Fronterawextcom@ufro.cl","0,207","20","Carvallo E.","60012035","Universidad de la Frontera","Chile","6","2",,"2011"," 2017"
"84939556541","53983547500","(P)84939556541-(A)53983547500","Segment II of the liver, left lateral segment or left lateral posterior segment? Segmento II del hígado ¿segmento lateral izquierdo o segmento posterior lateral izquierdo?","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84939556541","07179502","07179367","","2","33","433-435","2015-01-01",2015,"1","","","Carvallo Semler, E.; Universidad Mayor, Sede Temuco, Avda. Alemania 0281, Chile","4500151504","International Journal of Morphology","Universidad de la Frontera wextcom@ufro.cl","0,207","20","Carvallo E.","60012035","Universidad de la Frontera","Chile","6","2",,"2011"," 2017"
"84873095215","55258328500","(P)84873095215-(A)55258328500","Applying the tools of ecological immunology to conservation: A test case in the Galapagos sea lion","Article","Journal","10.1111/j.1469-1795.2012.00567.x","https://api.elsevier.com/content/abstract/scopus_id/84873095215","13679430","14691795","","1","16","19-31","2013-02-01",2013,"23","","","Brock, P.M.; Institute of Zoology, Zoological Society of London, London, United Kingdom; email: paddy.brock@ioz.ac.uk","17180","Animal Conservation",,"1,523","71","Brock P.","60001490","University of Glasgow","United Kingdom","11","210",,"2009"," 2018"
"84873095215","55258328500","(P)84873095215-(A)55258328500","Applying the tools of ecological immunology to conservation: A test case in the Galapagos sea lion","Article","Journal","10.1111/j.1469-1795.2012.00567.x","https://api.elsevier.com/content/abstract/scopus_id/84873095215","13679430","14691795","","1","16","19-31","2013-02-01",2013,"23","","","Brock, P.M.; Institute of Zoology, Zoological Society of London, London, United Kingdom; email: paddy.brock@ioz.ac.uk","17180","Animal Conservation",,"1,523","71","Brock P.","60009498","Zoological Society of London","United Kingdom","11","210",,"2009"," 2018"
"84873095215","55258328500","(P)84873095215-(A)55258328500","Applying the tools of ecological immunology to conservation: A test case in the Galapagos sea lion","Article","Journal","10.1111/j.1469-1795.2012.00567.x","https://api.elsevier.com/content/abstract/scopus_id/84873095215","13679430","14691795","","1","16","19-31","2013-02-01",2013,"23","","","Brock, P.M.; Institute of Zoology, Zoological Society of London, London, United Kingdom; email: paddy.brock@ioz.ac.uk","17180","Animal Conservation",,"1,523","71","Brock P.","60005453","Zoological Society of London Institute of Zoology","United Kingdom","11","210",,"2009"," 2018"
"84930966134","55273568900","(P)84930966134-(A)55273568900","Dynamics and tephra dispersal of Violent Strombolian eruptions at Vesuvius: insights from field data, wind reconstruction and numerical simulation of the 1906 event","Article","Journal","10.1007/s00445-015-0939-6","https://api.elsevier.com/content/abstract/scopus_id/84930966134","14320819","02588900","","7","77",,"2015-07-12",2015,"7","","","Barsotti, S.; Istituto Nazionale di Geofisica e Vulcanologia, Sezione di Pisa, Italy","27459","Bulletin of Volcanology","Springer Verlagservice@springer.de","1,456","77","Mulas M.","60072042","Universidad de Guayaquil","Ecuador","5","11",,"2011"," 2018"
"84945930935","55315110800","(P)84945930935-(A)55315110800","Determination of the efficiency of cathodic protection applied to alternative concrete subjected to carbonation and chloride attack","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84945930935","14523981","","","9","10","7073-7082","2015-01-01",2015,"6","","","Aperador, W.; School of Engineering, Universidad Militar Nueva GranadaColombia","19200156944","International Journal of Electrochemical Science","Electrochemical Science Groupmantonijevic@tf.bor.ac.yu","0,366","60","Bautista-Ruíz J.","60105016","Universidad Francisco de Paula Santander","Colombia","24","38",,"2012"," 2018"
"84864329287","55322488800","(P)84864329287-(A)55322488800","Immunodetection of hemocytes, peneidins and α2-macroglobulin in the lymphoid organ of white spot syndrome virus infected shrimp","Article","Journal","10.1111/j.1348-0421.2012.00476.x","https://api.elsevier.com/content/abstract/scopus_id/84864329287","13480421","03855600","","8","56","562-571","2012-01-01",2012,"2","","","Rodríguez, J.; Centro Nacional de Acuícultura e Investigaciones Marinas (CENAIM), Facultad de investigacion y Postgrado (FIP), Campus Gustavo Galindo Velasco, Escuela Superior Politécnica del Litoral (ESPOL), Km 30.5 vía Perimetral, P.O.Box 09-01-5863, Ecuador; email: rodrigu@cenaim.espol.edu.ec","20270","Microbiology and Immunology","Blackwell Publishing Asia","0,764","63","Maldonado M.","60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador","1","2",,"2012"," 2012"
"84923093512","55325149700","(P)84923093512-(A)55325149700","First record of the Pale-faced Bat Phylloderma stenops Peters, 1865 (Chiroptera: Phyllostomidae) in the province of Guayas, southwestern Ecuador","Article","Journal","10.15560/10.5.1218","https://api.elsevier.com/content/abstract/scopus_id/84923093512","1809127X","","","5","10","1218-1222","2014-01-01",2014,"2","","","Salas, J.A.; Gobierno Autónomo Descentralizado Provincial del Guayas-Dirección de Gestión Ambiental, Illingworth108 y Malecón Simón Bolívar, Ecuador","19700188151","Check List","Centro de Referencia em Informacao Ambiental Av. Romeu Tortima, 388, Barao Geraldo. Campinas, SP CEP 13084-791 checklistjournal@yahoo.com","0,321","16","Salas J.","60072042","Universidad de Guayaquil","Ecuador","3","4",,"2012"," 2014"
"84864469908","55325149700","(P)84864469908-(A)55325149700","Brotogeris versicolorus (statius müller, 1776) (Aves: Psittacidae): Introduced established population in Ecuador","Article","Journal","10.15560/8.3.572","https://api.elsevier.com/content/abstract/scopus_id/84864469908","1809127X","","","3","8","572-574","2012-01-01",2012,"0","","","Freile, J. F.; Fundación Numashir, Casilla Postal 17-12-122, Quito Ecuador, Brazil; email: jfreileo@yahoo.com","19700188151","Check List","Centro de Referencia em Informacao Ambiental12 Prof Georgi Zlatarski StrSofia1700orders@pensoft.net","0,321","16","Salas J.","60072042","Universidad de Guayaquil","Ecuador","3","4",,"2012"," 2014"
"84923093512","55325149700","(P)84923093512-(A)55325149700","First record of the Pale-faced Bat Phylloderma stenops Peters, 1865 (Chiroptera: Phyllostomidae) in the province of Guayas, southwestern Ecuador","Article","Journal","10.15560/10.5.1218","https://api.elsevier.com/content/abstract/scopus_id/84923093512","1809127X","","","5","10","1218-1222","2014-01-01",2014,"2","","","Salas, J.A.; Gobierno Autónomo Descentralizado Provincial del Guayas-Dirección de Gestión Ambiental, Illingworth108 y Malecón Simón Bolívar, Ecuador","19700188151","Check List","Centro de Referencia em Informacao Ambiental Av. Romeu Tortima, 388, Barao Geraldo. Campinas, SP CEP 13084-791 checklistjournal@yahoo.com","0,321","16","Salas J.","115001212","Gobierno Autónomo Descentralizado Provincial del Guayas-Dirección de Gestión Ambiental","Ecuador","3","4",,"2012"," 2014"
"84864469908","55325149700","(P)84864469908-(A)55325149700","Brotogeris versicolorus (statius müller, 1776) (Aves: Psittacidae): Introduced established population in Ecuador","Article","Journal","10.15560/8.3.572","https://api.elsevier.com/content/abstract/scopus_id/84864469908","1809127X","","","3","8","572-574","2012-01-01",2012,"0","","","Freile, J. F.; Fundación Numashir, Casilla Postal 17-12-122, Quito Ecuador, Brazil; email: jfreileo@yahoo.com","19700188151","Check List","Centro de Referencia em Informacao Ambiental12 Prof Georgi Zlatarski StrSofia1700orders@pensoft.net","0,321","16","Salas J.","115001212","Gobierno Autónomo Descentralizado Provincial del Guayas-Dirección de Gestión Ambiental","Ecuador","3","4",,"2012"," 2014"
"84935036746","55421125400","(P)84935036746-(A)55421125400","Computational modeling of peripheral pain: A commentary","Review","Journal","10.1186/s12938-015-0049-x","https://api.elsevier.com/content/abstract/scopus_id/84935036746","1475925X","","","1","14",,"2015-06-11",2015,"0","","","Argüello, E.J.; Laboratorio 'C' at Universidad Simón BolívarVenezuela","28586","BioMedical Engineering Online","BioMed Central Ltd. info@biomedcentral.com","0,542","58","Silva R.","60072042","Universidad de Guayaquil","Ecuador","17","268",,"2000"," 2017"
"84935036746","55421125400","(P)84935036746-(A)55421125400","Computational modeling of peripheral pain: A commentary","Review","Journal","10.1186/s12938-015-0049-x","https://api.elsevier.com/content/abstract/scopus_id/84935036746","1475925X","","","1","14",,"2015-06-11",2015,"0","","","Argüello, E.J.; Laboratorio 'C' at Universidad Simón BolívarVenezuela","28586","BioMedical Engineering Online","BioMed Central Ltd. info@biomedcentral.com","0,542","58","Silva R.","60026438","Universidad Simón Bolívar","Venezuela","17","268",,"2000"," 2017"
"84935036746","55421125400","(P)84935036746-(A)55421125400","Computational modeling of peripheral pain: A commentary","Review","Journal","10.1186/s12938-015-0049-x","https://api.elsevier.com/content/abstract/scopus_id/84935036746","1475925X","","","1","14",,"2015-06-11",2015,"0","","","Argüello, E.J.; Laboratorio 'C' at Universidad Simón BolívarVenezuela","28586","BioMedical Engineering Online","BioMed Central Ltd. info@biomedcentral.com","0,542","58","Silva R.","112495454","Ciencia","Ecuador","17","268",,"2000"," 2017"
"84935036746","55421125400","(P)84935036746-(A)55421125400","Computational modeling of peripheral pain: A commentary","Review","Journal","10.1186/s12938-015-0049-x","https://api.elsevier.com/content/abstract/scopus_id/84935036746","1475925X","","","1","14",,"2015-06-11",2015,"0","","","Argüello, E.J.; Laboratorio 'C' at Universidad Simón BolívarVenezuela","28586","BioMedical Engineering Online","BioMed Central Ltd. info@biomedcentral.com","0,542","58","Silva R.","114158984","Ciencia","Ecuador","17","268",,"2000"," 2017"
"77952919803","55439418400","(P)77952919803-(A)55439418400","International multicenter trial on clinical natural orifice surgery-Notes IMTN study: Preliminary results of 362 patients","Article","Journal","10.1177/1553350610370968","https://api.elsevier.com/content/abstract/scopus_id/77952919803","15533506","","","2","17","142-158","2010-01-01",2010,"130","","","Zorron, R.; Department of Surgery, University Hospital Teresopolis HCTCO-FESO, NOTES Research Group, Rio de Janeiro, Brazil; email: rzorron@terra.com.br","130120","Surgical Innovation","SAGE Publications Inc.","0,475","41","Prasad M.","60080415","GEM Hospital, Coimbatore","India","3","329",,"2008"," 2010"
"84869158855","55485447900","(P)84869158855-(A)55485447900","Endovascular treatment of non-galenic pial arteriovenous fistulas Tratamiento endovascular de las fístulas arteriovenosas piales no galénicas","Article","Journal","10.1016/j.neucir.2012.02.004","https://api.elsevier.com/content/abstract/scopus_id/84869158855","11301473","","","4","23","136-144","2012-01-01",2012,"1","","","Santos-Franco, J.A.; Servicio de Neurocirugǐia, Hospital de Especialidades, Centro Měidico Nacional la Raza, Měixico Distrito Federal, Mexico; email: jasantosfranco@hotmail.com","17488","Neurocirugia","Neurocirugia","0,203","18","Sánchez-Rodríguez C.","60069654","Hospital General O'Horan","Mexico","1","1",,"2012"," 2012"
"84869158855","55485764600","(P)84869158855-(A)55485764600","Endovascular treatment of non-galenic pial arteriovenous fistulas Tratamiento endovascular de las fístulas arteriovenosas piales no galénicas","Article","Journal","10.1016/j.neucir.2012.02.004","https://api.elsevier.com/content/abstract/scopus_id/84869158855","11301473","","","4","23","136-144","2012-01-01",2012,"1","","","Santos-Franco, J.A.; Servicio de Neurocirugǐia, Hospital de Especialidades, Centro Měidico Nacional la Raza, Měixico Distrito Federal, Mexico; email: jasantosfranco@hotmail.com","17488","Neurocirugia","Neurocirugia","0,203","18","Ramos-Martínez E.","60019221","UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI","Mexico","1","1",,"2012"," 2012"
"84935036746","55515784100","(P)84935036746-(A)55515784100","Computational modeling of peripheral pain: A commentary","Review","Journal","10.1186/s12938-015-0049-x","https://api.elsevier.com/content/abstract/scopus_id/84935036746","1475925X","","","1","14",,"2015-06-11",2015,"0","","","Argüello, E.J.; Laboratorio 'C' at Universidad Simón BolívarVenezuela","28586","BioMedical Engineering Online","BioMed Central Ltd. info@biomedcentral.com","0,542","58","Argüello E.","60026438","Universidad Simón Bolívar","Venezuela","5","11",,"2012"," 2015"
"0034674812","55527609300","(P)0034674812-(A)55527609300","Gliomatosis cerebri: Clinico-pathological and neuroimaging characteristics, and the results of treatment with radiotherapy Gliomatosis cerebri: Características clinicopatológicas, de neuroimagen y resultados del tratamiento con radioterapia","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/0034674812","02100010","","","2","31","101-106","2000-07-16",2000,"8","","","Del Brutto, O.H.; Air Center 3542, P.O. Box 522970, Miami, FL 33152-2970, United States; email: odbrutto@telconet.net","19269","Revista de Neurologia",,"0,223","36","Olivares D.","60072032","Instituto Oncologico Nacional Ecuador","Ecuador","1","8",,"2000"," 2000"
"84930966134","55691911100","(P)84930966134-(A)55691911100","Dynamics and tephra dispersal of Violent Strombolian eruptions at Vesuvius: insights from field data, wind reconstruction and numerical simulation of the 1906 event","Article","Journal","10.1007/s00445-015-0939-6","https://api.elsevier.com/content/abstract/scopus_id/84930966134","14320819","02588900","","7","77",,"2015-07-12",2015,"7","","","Barsotti, S.; Istituto Nazionale di Geofisica e Vulcanologia, Sezione di Pisa, Italy","27459","Bulletin of Volcanology","Springer Verlagservice@springer.de","1,456","77","Barsotti S.","60000243","Istituto Nazionale Di Geofisica E Vulcanologia, Rome","Italy","23","767",,"2008"," 2018"
"84864469908","55794816800","(P)84864469908-(A)55794816800","Brotogeris versicolorus (statius müller, 1776) (Aves: Psittacidae): Introduced established population in Ecuador","Article","Journal","10.15560/8.3.572","https://api.elsevier.com/content/abstract/scopus_id/84864469908","1809127X","","","3","8","572-574","2012-01-01",2012,"0","","","Freile, J. F.; Fundación Numashir, Casilla Postal 17-12-122, Quito Ecuador, Brazil; email: jfreileo@yahoo.com","19700188151","Check List","Centro de Referencia em Informacao Ambiental12 Prof Georgi Zlatarski StrSofia1700orders@pensoft.net","0,321","16","Navarrete R.","105672924","Universidad Agraria del Ecuador","Ecuador","6","20",,"2012"," 2018"
"84864469908","55794816800","(P)84864469908-(A)55794816800","Brotogeris versicolorus (statius müller, 1776) (Aves: Psittacidae): Introduced established population in Ecuador","Article","Journal","10.15560/8.3.572","https://api.elsevier.com/content/abstract/scopus_id/84864469908","1809127X","","","3","8","572-574","2012-01-01",2012,"0","","","Freile, J. F.; Fundación Numashir, Casilla Postal 17-12-122, Quito Ecuador, Brazil; email: jfreileo@yahoo.com","19700188151","Check List","Centro de Referencia em Informacao Ambiental12 Prof Georgi Zlatarski StrSofia1700orders@pensoft.net","0,321","16","Navarrete R.","112979377","Universidad Agraria del Ecuador","Brazil","6","20",,"2012"," 2018"
"84904640251","55900807300","(P)84904640251-(A)55900807300","Bioelectronic interface development to establish communication with electric neuronal populations Desarrollo de una interfaz bioelectrónica para establecer comunicación eléctrica con poblaciones neuronales","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84904640251","07984065","","","4","28","35-48","2013-01-01",2013,"0","","","","15037","Revista de la Facultad de Ingenieria","Universidad Central de Venezuela","0,121","6","Bustillos R.","60026438","Universidad Simón Bolívar","Venezuela","3","4",,"2013"," 2015"
"84886877820","55913210800","(P)84886877820-(A)55913210800","Using PCR-RFLP for sexing of the endangered Galápagos petrel (Pterodroma phaeopygia)","Article","Journal","10.4238/2013.October.18.13","https://api.elsevier.com/content/abstract/scopus_id/84886877820","16765680","","","4","12","4760-4767","2013-10-18",2013,"0","","","Patiño, L.; Laboratorio de Epidemiología Patología y Genética de Galápagos, Isla Santa Cruz, Galápagos, Ecuador; email: bslpo@leeds.ac.uk","22190","Genetics and Molecular Research","Fundacao de Pesquisas Cientificas de Ribeirao Pretofunpecrp@uol.com.br","0,439","40","Cedeño-Escobar V.","60072042","Universidad de Guayaquil","Ecuador","1","0",,"2013"," 2013"
"84886877820","55913210800","(P)84886877820-(A)55913210800","Using PCR-RFLP for sexing of the endangered Galápagos petrel (Pterodroma phaeopygia)","Article","Journal","10.4238/2013.October.18.13","https://api.elsevier.com/content/abstract/scopus_id/84886877820","16765680","","","4","12","4760-4767","2013-10-18",2013,"0","","","Patiño, L.; Laboratorio de Epidemiología Patología y Genética de Galápagos, Isla Santa Cruz, Galápagos, Ecuador; email: bslpo@leeds.ac.uk","22190","Genetics and Molecular Research","Fundacao de Pesquisas Cientificas de Ribeirao Pretofunpecrp@uol.com.br","0,439","40","Cedeño-Escobar V.","113968356","Laboratorio de Epidemiología Patología y Genética de Galápagos","Ecuador","1","0",,"2013"," 2013"
"84920257984","56181712600","(P)84920257984-(A)56181712600","Tsunami mapping in the Gulf of Guayaquil, Ecuador, due to local seismicity","Article","Journal","10.1007/s11001-014-9225-9","https://api.elsevier.com/content/abstract/scopus_id/84920257984","00253235","","","4","35","361-378","2014-01-01",2014,"3","","","Ioualalen, M.; Géoazur, Institut de Recherche pour le Développement, IRD, UMR Géoazur 7329, CNRS-IRD-UNS-OCA, 250 Rue A. Einstein, France","27848","Marine Geophysical Research","Kluwer Academic Publishers","0,434","41","Ponce Adams G.","60101367","Le Laboratoire Geoazur","France","1","3",,"2014"," 2014"
"84920257984","56181793600","(P)84920257984-(A)56181793600","Tsunami mapping in the Gulf of Guayaquil, Ecuador, due to local seismicity","Article","Journal","10.1007/s11001-014-9225-9","https://api.elsevier.com/content/abstract/scopus_id/84920257984","00253235","","","4","35","361-378","2014-01-01",2014,"3","","","Ioualalen, M.; Géoazur, Institut de Recherche pour le Développement, IRD, UMR Géoazur 7329, CNRS-IRD-UNS-OCA, 250 Rue A. Einstein, France","27848","Marine Geophysical Research","Kluwer Academic Publishers","0,434","41","Solis Gordillo G.","60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador","3","4",,"2014"," 2018"
"84920257984","56182643100","(P)84920257984-(A)56182643100","Tsunami mapping in the Gulf of Guayaquil, Ecuador, due to local seismicity","Article","Journal","10.1007/s11001-014-9225-9","https://api.elsevier.com/content/abstract/scopus_id/84920257984","00253235","","","4","35","361-378","2014-01-01",2014,"3","","","Ioualalen, M.; Géoazur, Institut de Recherche pour le Développement, IRD, UMR Géoazur 7329, CNRS-IRD-UNS-OCA, 250 Rue A. Einstein, France","27848","Marine Geophysical Research","Kluwer Academic Publishers","0,434","41","Montenegro G.","114424940","Gerencia de Exploraciòn y Desarrollo de EP Petroproducción","Ecuador","3","33",,"1999"," 2017"
"84920257984","56182807500","(P)84920257984-(A)56182807500","Tsunami mapping in the Gulf of Guayaquil, Ecuador, due to local seismicity","Article","Journal","10.1007/s11001-014-9225-9","https://api.elsevier.com/content/abstract/scopus_id/84920257984","00253235","","","4","35","361-378","2014-01-01",2014,"3","","","Ioualalen, M.; Géoazur, Institut de Recherche pour le Développement, IRD, UMR Géoazur 7329, CNRS-IRD-UNS-OCA, 250 Rue A. Einstein, France","27848","Marine Geophysical Research","Kluwer Academic Publishers","0,434","41","Martillo Bustamante C.","60101367","Le Laboratoire Geoazur","France","1","3",,"2014"," 2014"
"77952919803","56233172000","(P)77952919803-(A)56233172000","International multicenter trial on clinical natural orifice surgery-Notes IMTN study: Preliminary results of 362 patients","Article","Journal","10.1177/1553350610370968","https://api.elsevier.com/content/abstract/scopus_id/77952919803","15533506","","","2","17","142-158","2010-01-01",2010,"130","","","Zorron, R.; Department of Surgery, University Hospital Teresopolis HCTCO-FESO, NOTES Research Group, Rio de Janeiro, Brazil; email: rzorron@terra.com.br","130120","Surgical Innovation","SAGE Publications Inc.","0,475","41","Palanivelu C.","60080415","GEM Hospital, Coimbatore","India","141","1930",,"2001"," 2018"
"84904640251","56286923800","(P)84904640251-(A)56286923800","Bioelectronic interface development to establish communication with electric neuronal populations Desarrollo de una interfaz bioelectrónica para establecer comunicación eléctrica con poblaciones neuronales","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84904640251","07984065","","","4","28","35-48","2013-01-01",2013,"0","","","","15037","Revista de la Facultad de Ingenieria","Universidad Central de Venezuela","0,121","6","Pirela J.",,,,"1","0",,"2013"," 2013"
"84864329287","56416616800","(P)84864329287-(A)56416616800","Immunodetection of hemocytes, peneidins and α2-macroglobulin in the lymphoid organ of white spot syndrome virus infected shrimp","Article","Journal","10.1111/j.1348-0421.2012.00476.x","https://api.elsevier.com/content/abstract/scopus_id/84864329287","13480421","03855600","","8","56","562-571","2012-01-01",2012,"2","","","Rodríguez, J.; Centro Nacional de Acuícultura e Investigaciones Marinas (CENAIM), Facultad de investigacion y Postgrado (FIP), Campus Gustavo Galindo Velasco, Escuela Superior Politécnica del Litoral (ESPOL), Km 30.5 vía Perimetral, P.O.Box 09-01-5863, Ecuador; email: rodrigu@cenaim.espol.edu.ec","20270","Microbiology and Immunology","Blackwell Publishing Asia","0,764","63","Ruiz J.","60072042","Universidad de Guayaquil","Ecuador","1","2",,"2012"," 2012"
"84874455185","56487760700","(P)84874455185-(A)56487760700","Three new taxa of meliosma (Sabiaceae) neotropical sabiaceae: Three new species and a new variety of meliosma","Article","Journal","10.3100/025.017.0208","https://api.elsevier.com/content/abstract/scopus_id/84874455185","10434534","","","2","17","283-293","2012-12-01",2012,"1","","","Ramos, E.; Universidade Estadual Paulista, Depto. de Botânica, Instituto de Biociências, Av. 24-A 1515, 13506-900, Rio Claro, São Paulo, Brazil; email: elianaramos.bio@gmail.com","19500157223","Harvard Papers in Botany",,"0,499","7","Cornejo X.","60072042","Universidad de Guayaquil","Ecuador","33","105","6","2005"," 2012"
"33751358453","56487760700","(P)33751358453-(A)56487760700","Wigandia ecuadorensis (Hydrophyllaceae), a new species of the very dry tropical forest west of Ecuador Wigandia ecuadorensis (Hydrophyllaceae), una nueva especie del bosque muy seco tropical al occidente de Ecuador","Article","Journal","10.3417/1055-3177(2006)16[324:WEHUNE]2.0.CO;2","https://api.elsevier.com/content/abstract/scopus_id/33751358453","10553177","","","3","16","324-327","2006-11-30",2006,"1","","","Cornejo, X.; Herbario GUAY, Universidad de Guayaquil, Av. 25 Julio via al Pto. Maritimo, Guayaquil, Ecuador; email: xcornejoguay@hotmail.com","19944","Novon",,"0,419","20","Cornejo X.","60072042","Universidad de Guayaquil","Ecuador","33","105","6","2005"," 2012"
"33749341764","56487760700","(P)33749341764-(A)56487760700","A new Hattena Domrow (Acari: Ameroseiidae) from Ecuadorian mangroves and a new generic record for South America","Article","Journal","10.1080/01647950608684470","https://api.elsevier.com/content/abstract/scopus_id/33749341764","01647954","","","3","32","287-291","2006-09-01",2006,"3","","","Faraji, F.; MITOX Consultants, P. O. Box 92260, 1090 AG Amsterdam, Netherlands; email: farid.faraji@mitox.org","20430","International Journal of Acarology",,"0,553","25","Cornejo X.","60072042","Universidad de Guayaquil","Ecuador","33","105","6","2005"," 2012"
"26844565834","56487760700","(P)26844565834-(A)56487760700","Studies in Capparaceae XXII. Capparis sclerophylla, a novelty from arid coastal Peru and Ecuador","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/26844565834","10553177","","","3","15","429-437","2005-10-25",2005,"2","","","Iltis, H.H.; Department of Botany, University of Wisconsin, 430 Lincoln Drive, Madison, WI 53706, United States; email: tscochra@facstaff.wisc.edu","19944","Novon",,"0,419","20","Cornejo X.","60072042","Universidad de Guayaquil","Ecuador","33","105","6","2005"," 2012"
"26844524219","56487760700","(P)26844524219-(A)56487760700","Studies in the Capparaceae XXVI. Capparis bonifaziana, a new species and western Ecuadorian sister to the mostly Amazonian C. macrophylla","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/26844524219","10553177","","","3","15","393-404","2005-10-25",2005,"2","","","Iltis, H.H.; Department of Botany, University of Wisconsin, 430 Lincoln Drive, Madison, WI 53706, United States; email: tscochra@wisc.edu","19944","Novon",,"0,419","20","Cornejo X.","60072042","Universidad de Guayaquil","Ecuador","33","105","6","2005"," 2012"
